productId,name,card_number,rarity,card_type,hp,stage,retreat_cost,weakness,resistance,set_name,release_date,printing_type,market_price_usd
704798,Annihilape,041/084,Uncommon,Psychic,150,Stage 2,2,Dx2,F-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.2
704799,Mankey,042/084,Common,Fighting,50,Basic,1,Px2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.19
704799,Mankey,042/084,Common,Fighting,50,Basic,1,Px2,,ME05: Pitch Black,2026-07-17,Normal,0.13
704800,Primeape,043/084,Common,Fighting,110,Stage 1,2,Px2,,ME05: Pitch Black,2026-07-17,Normal,0.05
704800,Primeape,043/084,Common,Fighting,110,Stage 1,2,Px2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.17
704801,Cranidos,044/084,Common,Fighting,100,Stage 1,2,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.2
704801,Cranidos,044/084,Common,Fighting,100,Stage 1,2,Gx2,,ME05: Pitch Black,2026-07-17,Normal,0.12
704802,Rampardos ex - 045/084,045/084,Double Rare,Fighting,330,Stage 2,2,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,0.74
704803,Drilbur,046/084,Common,Fighting,70,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Normal,0.14
704803,Drilbur,046/084,Common,Fighting,70,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.22
704804,Koraidon,047/084,Rare,Fighting,130,Basic,2,Px2,,ME05: Pitch Black,2026-07-17,Holofoil,0.17
704804,Koraidon,047/084,Rare,Fighting,130,Basic,2,Px2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.25
704805,Mega Darkrai ex - 048/084,048/084,Double Rare,Darkness,280,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,0.88
704806,Vullaby,049/084,Common,Darkness,70,Basic,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Normal,0.08
704806,Vullaby,049/084,Common,Darkness,70,Basic,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.19
704807,Mandibuzz,050/084,Common,Darkness,120,Stage 1,2,Lx2,F-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.28
704807,Mandibuzz,050/084,Common,Darkness,120,Stage 1,2,Lx2,F-30,ME05: Pitch Black,2026-07-17,Normal,0.11
704808,Inkay,051/084,Common,Darkness,60,Basic,1,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.22
704808,Inkay,051/084,Common,Darkness,60,Basic,1,Gx2,,ME05: Pitch Black,2026-07-17,Normal,0.07
704809,Malamar,052/084,Uncommon,Darkness,120,Stage 1,2,Gx2,,ME05: Pitch Black,2026-07-17,Normal,0.05
704809,Malamar,052/084,Uncommon,Darkness,120,Stage 1,2,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.25
704810,Nickit,053/084,Common,Darkness,70,Basic,1,Gx2,,ME05: Pitch Black,2026-07-17,Normal,0.15
704810,Nickit,053/084,Common,Darkness,70,Basic,1,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.23
704811,Thievul - 054/084,054/084,Uncommon,Darkness,100,Stage 1,1,Gx2,,ME05: Pitch Black,2026-07-17,Normal,0.11
704811,Thievul - 054/084,054/084,Uncommon,Darkness,100,Stage 1,1,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.23
704812,Morpeko ex - 055/084,055/084,Double Rare,Darkness,180,Basic,1,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,0.63
704813,Zarude,056/084,Rare,Darkness,130,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.25
704813,Zarude,056/084,Rare,Darkness,130,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,0.2
704814,Maschiff,057/084,Common,Darkness,70,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Normal,0.05
704814,Maschiff,057/084,Common,Darkness,70,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.22
704815,Mabosstiff,058/084,Common,Darkness,140,Stage 1,3,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.25
704815,Mabosstiff,058/084,Common,Darkness,140,Stage 1,3,Gx2,,ME05: Pitch Black,2026-07-17,Normal,0.06
704816,Chi-Yu,059/084,Rare,Darkness,90,Basic,1,Gx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.22
704816,Chi-Yu,059/084,Rare,Darkness,90,Basic,1,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,0.16
704817,Skarmory,060/084,Common,Metal,120,Basic,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Normal,0.03
704817,Skarmory,060/084,Common,Metal,120,Basic,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.19
704818,Shieldon,061/084,Common,Metal,100,Stage 1,3,Rx2,G-30,ME05: Pitch Black,2026-07-17,Normal,0.13
704818,Shieldon,061/084,Common,Metal,100,Stage 1,3,Rx2,G-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.21
704819,Bastiodon - 062/084,062/084,Rare,Metal,160,Stage 2,4,Rx2,G-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.59
704819,Bastiodon - 062/084,062/084,Rare,Metal,160,Stage 2,4,Rx2,G-30,ME05: Pitch Black,2026-07-17,Holofoil,0.22
704820,Bronzor,063/084,Common,Metal,80,Basic,3,Rx2,G-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.19
704820,Bronzor,063/084,Common,Metal,80,Basic,3,Rx2,G-30,ME05: Pitch Black,2026-07-17,Normal,0.06
704821,Bronzong,064/084,Uncommon,Metal,130,Stage 1,3,Rx2,G-30,ME05: Pitch Black,2026-07-17,Normal,0.04
704821,Bronzong,064/084,Uncommon,Metal,130,Stage 1,3,Rx2,G-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.2
704822,Mega Excadrill ex - 065/084,065/084,Double Rare,Metal,340,Stage 1,4,Rx2,G-30,ME05: Pitch Black,2026-07-17,Holofoil,0.86
704823,Pikipek,066/084,Common,Colorless,70,Basic,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Normal,0.13
704823,Pikipek,066/084,Common,Colorless,70,Basic,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.18
704824,Trumbeak,067/084,Common,Colorless,90,Stage 1,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Normal,0.13
704824,Trumbeak,067/084,Common,Colorless,90,Stage 1,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.19
704825,Toucannon - 068/084,068/084,Uncommon,Colorless,150,Stage 2,2,Lx2,F-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.16
704825,Toucannon - 068/084,068/084,Uncommon,Colorless,150,Stage 2,2,Lx2,F-30,ME05: Pitch Black,2026-07-17,Normal,0.14
704826,Type: Null,069/084,Common,Colorless,110,Basic,2,Fx2,,ME05: Pitch Black,2026-07-17,Normal,0.18
704826,Type: Null,069/084,Common,Colorless,110,Basic,2,Fx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.23
704827,Silvally - 070/084,070/084,Rare,Colorless,140,Stage 1,2,Fx2,,ME05: Pitch Black,2026-07-17,Holofoil,0.24
704827,Silvally - 070/084,070/084,Rare,Colorless,140,Stage 1,2,Fx2,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.22
704828,Bombirdier,071/084,Common,Colorless,100,Basic,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.16
704828,Bombirdier,071/084,Common,Colorless,100,Basic,1,Lx2,F-30,ME05: Pitch Black,2026-07-17,Normal,0.04
704829,Antique Armor Fossil,072/084,Common,Trainer - Item,60,,,,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.22
704829,Antique Armor Fossil,072/084,Common,Trainer - Item,60,,,,,ME05: Pitch Black,2026-07-17,Normal,0.15
704830,Antique Skull Fossil,073/084,Common,Trainer - Item,60,,,,,ME05: Pitch Black,2026-07-17,Reverse Holofoil,0.2
704830,Antique Skull Fossil,073/084,Common,Trainer - Item,60,,,,,ME05: Pitch Black,2026-07-17,Normal,0.13
704842,Fomantis - 085/084,085/084,Illustration Rare,Grass,70,Basic,1,Rx2,,ME05: Pitch Black,2026-07-17,Holofoil,2.72
704843,Armarouge - 086/084,086/084,Illustration Rare,Fire,140,Stage 1,2,Wx2,,ME05: Pitch Black,2026-07-17,Holofoil,3.27
704844,Goldeen - 087/084,087/084,Illustration Rare,Water,70,Basic,1,Lx2,,ME05: Pitch Black,2026-07-17,Holofoil,6.9
704845,Primarina - 088/084,088/084,Illustration Rare,Water,150,Stage 2,2,Lx2,,ME05: Pitch Black,2026-07-17,Holofoil,3.42
704846,Manectric - 089/084,089/084,Illustration Rare,Lightning,120,Stage 1,1,Fx2,,ME05: Pitch Black,2026-07-17,Holofoil,2.23
704847,Slowbro - 090/084,090/084,Illustration Rare,Psychic,130,Stage 1,3,Dx2,F-30,ME05: Pitch Black,2026-07-17,Holofoil,8.42
704848,Dhelmise - 091/084,091/084,Illustration Rare,Psychic,140,Basic,3,Dx2,F-30,ME05: Pitch Black,2026-07-17,Holofoil,2.58
704849,Thievul - 092/084,092/084,Illustration Rare,Darkness,100,Stage 1,1,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,1.52
704850,Bastiodon - 093/084,093/084,Illustration Rare,Metal,160,Stage 2,4,Rx2,G-30,ME05: Pitch Black,2026-07-17,Holofoil,1.81
704851,Toucannon - 094/084,094/084,Illustration Rare,Colorless,150,Stage 2,2,Lx2,F-30,ME05: Pitch Black,2026-07-17,Holofoil,2.57
704852,Silvally - 095/084,095/084,Illustration Rare,Colorless,140,Stage 1,2,Fx2,,ME05: Pitch Black,2026-07-17,Holofoil,1.98
704853,Lurantis ex - 096/084,096/084,Ultra Rare,Grass,260,Stage 1,1,Rx2,,ME05: Pitch Black,2026-07-17,Holofoil,2.63
704854,Wailord ex - 097/084,097/084,Ultra Rare,Water,380,Stage 1,4,Lx2,,ME05: Pitch Black,2026-07-17,Holofoil,4.43
704855,Mega Zeraora ex - 098/084,098/084,Ultra Rare,Lightning,270,Basic,1,Fx2,,ME05: Pitch Black,2026-07-17,Holofoil,6.54
704856,Mega Chandelure ex - 099/084,099/084,Ultra Rare,Psychic,350,Stage 2,2,Dx2,F-30,ME05: Pitch Black,2026-07-17,Holofoil,8.08
704857,Rampardos ex - 100/084,100/084,Ultra Rare,Fighting,330,Stage 2,2,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,3.59
704858,Mega Darkrai ex - 101/084,101/084,Ultra Rare,Darkness,280,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,9.5
704859,Morpeko ex - 102/084,102/084,Ultra Rare,Darkness,180,Basic,1,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,5.53
704860,Mega Excadrill ex - 103/084,103/084,Ultra Rare,Metal,340,Stage 1,4,Rx2,G-30,ME05: Pitch Black,2026-07-17,Holofoil,7.09
704871,Mega Zeraora ex - 114/084,114/084,Special Illustration Rare,Lightning,270,Basic,1,Fx2,,ME05: Pitch Black,2026-07-17,Holofoil,56.42
704872,Mega Chandelure ex - 115/084,115/084,Special Illustration Rare,Psychic,350,Stage 2,2,Dx2,F-30,ME05: Pitch Black,2026-07-17,Holofoil,41.46
704873,Mega Darkrai ex - 116/084,116/084,Special Illustration Rare,Darkness,280,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,195.02
704874,Morpeko ex - 117/084,117/084,Special Illustration Rare,Darkness,180,Basic,1,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,83.17
704877,Mega Darkrai ex - 120/084,120/084,Mega Hyper Rare,Darkness,280,Basic,2,Gx2,,ME05: Pitch Black,2026-07-17,Holofoil,156.89
42346,Alakazam,001/102,Holo Rare,Psychic,80,Stage 2,3,P,,Base Set,1999-01-09,Holofoil,69.36
42347,Mewtwo,010/102,Holo Rare,Psychic,60,Basic,3,P,,Base Set,1999-01-09,Holofoil,85.9
42351,Nidoking,011/102,Holo Rare,Grass,90,Stage 2,3,P,,Base Set,1999-01-09,Holofoil,39.64
42352,Ninetales,012/102,Holo Rare,Fire,80,Stage 1,1,W,,Base Set,1999-01-09,Holofoil,33.9
42353,Poliwrath,013/102,Holo Rare,Water,90,Stage 2,3,G,,Base Set,1999-01-09,Holofoil,35.0
42354,Raichu,014/102,Holo Rare,Lightning,80,Stage 1,1,F,,Base Set,1999-01-09,Holofoil,75.66
42355,Venusaur,015/102,Holo Rare,Grass,100,Stage 2,2,R,,Base Set,1999-01-09,Holofoil,181.26
42356,Zapdos,016/102,Holo Rare,Lightning,90,Basic,3,,F-30,Base Set,1999-01-09,Holofoil,53.21
42357,Beedrill,017/102,Rare,Grass,80,Stage 2,,R,F-30,Base Set,1999-01-09,Normal,5.91
42358,Dragonair,018/102,Rare,Colorless,80,Stage 1,2,,P-30,Base Set,1999-01-09,Normal,19.41
42359,Dugtrio,019/102,Rare,Fighting,70,Stage 1,2,G,L-30,Base Set,1999-01-09,Normal,10.91
42360,Blastoise,002/102,Holo Rare,Water,100,Stage 2,3,L,,Base Set,1999-01-09,Holofoil,228.47
42361,Electabuzz,020/102,Rare,Lightning,70,Basic,2,F,,Base Set,1999-01-09,Normal,10.24
42362,Electrode,021/102,Rare,Lightning,80,Stage 1,1,F,,Base Set,1999-01-09,Normal,8.82
42363,Pidgeotto,022/102,Rare,Colorless,60,Stage 1,1,L,F-30,Base Set,1999-01-09,Normal,10.76
42364,Arcanine,023/102,Uncommon,Fire,100,Stage 2,3,W,,Base Set,1999-01-09,Normal,4.11
42365,Charmeleon,024/102,Uncommon,Fire,80,Stage 1,1,W,,Base Set,1999-01-09,Normal,3.63
42366,Dewgong,025/102,Uncommon,Water,80,Stage 1,3,L,,Base Set,1999-01-09,Normal,3.68
42367,Dratini,026/102,Uncommon,Colorless,40,Basic,1,,P-30,Base Set,1999-01-09,Normal,2.97
42368,Farfetch'd,027/102,Uncommon,Colorless,50,Basic,1,L,F-30,Base Set,1999-01-09,Normal,1.63
42369,Growlithe,028/102,Uncommon,Fire,60,Basic,1,W,,Base Set,1999-01-09,Normal,1.62
42370,Haunter,029/102,Uncommon,Psychic,60,Stage 1,1,,F-30,Base Set,1999-01-09,Normal,2.77
42371,Chansey,003/102,Holo Rare,Colorless,120,Basic,1,F,P-30,Base Set,1999-01-09,Holofoil,62.3
42372,Ivysaur,030/102,Uncommon,Grass,60,Stage 1,1,R,,Base Set,1999-01-09,Normal,7.99
42373,Jynx,031/102,Uncommon,Psychic,70,Basic,2,P,,Base Set,1999-01-09,Normal,1.22
42374,Kadabra,032/102,Uncommon,Psychic,60,Stage 1,3,P,,Base Set,1999-01-09,Normal,2.72
42375,Kakuna,033/102,Uncommon,Grass,80,Stage 1,2,R,,Base Set,1999-01-09,Normal,1.8
42376,Machoke,034/102,Uncommon,Fighting,80,Stage 1,3,P,,Base Set,1999-01-09,Normal,0.93
42377,Magikarp,035/102,Uncommon,Water,30,Basic,1,L,,Base Set,1999-01-09,Normal,3.12
42378,Magmar,036/102,Uncommon,Fire,50,Basic,2,W,,Base Set,1999-01-09,Normal,3.52
42379,Nidorino,037/102,Uncommon,Grass,60,Stage 1,1,P,,Base Set,1999-01-09,Normal,4.32
42380,Poliwhirl,038/102,Uncommon,Water,60,Stage 1,1,G,,Base Set,1999-01-09,Normal,1.73
42381,Porygon,039/102,Uncommon,Colorless,30,Basic,1,F,P-30,Base Set,1999-01-09,Normal,3.11
42382,Charizard,004/102,Holo Rare,Fire,120,Stage 2,3,W,F-30,Base Set,1999-01-09,Holofoil,897.19
42383,Raticate,040/102,Uncommon,Colorless,60,Stage 1,1,F,P-30,Base Set,1999-01-09,Normal,2.7
42384,Seel,041/102,Uncommon,Water,60,Basic,1,L,,Base Set,1999-01-09,Normal,1.43
42385,Wartortle,042/102,Uncommon,Water,70,Stage 1,1,L,,Base Set,1999-01-09,Normal,5.12
42386,Abra,043/102,Common,Psychic,30,Basic,,P,,Base Set,1999-01-09,Normal,1.61
42387,Bulbasaur,044/102,Common,Grass,40,Basic,1,R,,Base Set,1999-01-09,Normal,3.91
42388,Caterpie,045/102,Common,Grass,40,Basic,1,R,,Base Set,1999-01-09,Normal,1.39
42389,Charmander,046/102,Common,Fire,50,Basic,1,W,,Base Set,1999-01-09,Normal,3.92
42390,Diglett,047/102,Common,Fighting,30,Basic,,G,L-30,Base Set,1999-01-09,Normal,1.33
42391,Doduo,048/102,Common,Colorless,50,Basic,,L,F-30,Base Set,1999-01-09,Normal,1.32
42392,Drowzee,049/102,Common,Psychic,50,Basic,1,P,,Base Set,1999-01-09,Normal,1.07
42393,Clefairy,005/102,Holo Rare,Colorless,40,Basic,1,F,P-30,Base Set,1999-01-09,Holofoil,50.91
42394,Gastly,050/102,Common,Psychic,30,Basic,,,F-30,Base Set,1999-01-09,Normal,1.59
42395,Koffing,051/102,Common,Grass,50,Basic,1,P,,Base Set,1999-01-09,Normal,1.32
42396,Machop,052/102,Common,Fighting,50,Basic,1,P,,Base Set,1999-01-09,Normal,0.64
42397,Magnemite,053/102,Common,Lightning,40,Basic,1,F,,Base Set,1999-01-09,Normal,0.8
42398,Metapod,054/102,Common,Grass,70,Stage 1,2,R,,Base Set,1999-01-09,Normal,1.35
42399,Nidoran M,055/102,Common,Grass,40,Basic,1,P,,Base Set,1999-01-09,Normal,0.83
42400,Onix,056/102,Common,Fighting,90,Basic,3,G,,Base Set,1999-01-09,Normal,1.0
42401,Pidgey,057/102,Common,Colorless,40,Basic,1,L,F-30,Base Set,1999-01-09,Normal,1.51
42402,Pikachu,058/102,Common,Lightning,40,Basic,1,F,,Base Set,1999-01-09,Normal,14.95
42403,Poliwag,059/102,Common,Water,40,Basic,1,G,,Base Set,1999-01-09,Normal,1.11
42404,Gyarados,006/102,Holo Rare,Water,100,Stage 1,3,G,F-30,Base Set,1999-01-09,Holofoil,46.45
42405,Ponyta,060/102,Common,Fire,40,Basic,1,W,,Base Set,1999-01-09,Normal,0.84
42406,Rattata,061/102,Common,Colorless,30,Basic,,F,P-30,Base Set,1999-01-09,Normal,0.91
42407,Sandshrew,062/102,Common,Fighting,40,Basic,1,G,L-30,Base Set,1999-01-09,Normal,1.03
42408,Squirtle,063/102,Common,Water,40,Basic,1,L,,Base Set,1999-01-09,Normal,6.79
42409,Starmie,064/102,Common,Water,60,Stage 1,1,L,,Base Set,1999-01-09,Normal,0.83
42410,Staryu,065/102,Common,Water,40,Basic,1,L,,Base Set,1999-01-09,Normal,0.79
42411,Tangela,066/102,Common,Grass,50,Basic,2,R,,Base Set,1999-01-09,Normal,0.93
42412,Voltorb,067/102,Common,Lightning,40,Basic,1,F,,Base Set,1999-01-09,Normal,4.15
42413,Vulpix,068/102,Common,Fire,50,Basic,1,W,,Base Set,1999-01-09,Normal,0.89
42414,Weedle,069/102,Common,Grass,40,Basic,1,R,,Base Set,1999-01-09,Normal,0.74
42415,Hitmonchan,007/102,Holo Rare,Fighting,70,Basic,2,P,,Base Set,1999-01-09,Holofoil,20.78
42416,Clefairy Doll,070/102,Rare,Trainer,10,,,,,Base Set,1999-01-09,Normal,9.37
42433,Magneton,009/102,Holo Rare,Lightning,60,Stage 1,1,F,,Base Set,1999-01-09,Holofoil,36.36
693445,Ampharos - 029/086,029/086,Rare,Lightning,160,Stage 2,2,Fx2,,ME04: Chaos Rising,2026-05-22,Holofoil,0.18
693445,Ampharos - 029/086,029/086,Rare,Lightning,160,Stage 2,2,Fx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.24
693446,Ampharos - 090/086,090/086,Illustration Rare,Lightning,160,Stage 2,2,Fx2,,ME04: Chaos Rising,2026-05-22,Holofoil,5.81
693448,Avalugg,024/086,Uncommon,Water,160,Stage 1,4,Mx2,,ME04: Chaos Rising,2026-05-22,Normal,0.05
693448,Avalugg,024/086,Uncommon,Water,160,Stage 1,4,Mx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.23
693452,Baltoy,046/086,Common,Fighting,70,Basic,2,Gx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.18
693452,Baltoy,046/086,Common,Fighting,70,Basic,2,Gx2,,ME04: Chaos Rising,2026-05-22,Normal,0.06
693453,Beedrill ex - 003/086,003/086,Double Rare,Grass,310,Stage 2,1,Rx2,,ME04: Chaos Rising,2026-05-22,Holofoil,0.69
693454,Beedrill ex - 098/086,098/086,Ultra Rare,Grass,310,Stage 2,1,Rx2,,ME04: Chaos Rising,2026-05-22,Holofoil,2.61
693455,Beldum,059/086,Common,Metal,70,Basic,1,Rx2,G-30,ME04: Chaos Rising,2026-05-22,Normal,0.17
693455,Beldum,059/086,Common,Metal,70,Basic,1,Rx2,G-30,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.26
693456,Bergmite,023/086,Common,Water,80,Basic,2,Mx2,,ME04: Chaos Rising,2026-05-22,Normal,0.07
693456,Bergmite,023/086,Common,Water,80,Basic,2,Mx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.17
693457,Braixen,012/086,Common,Fire,100,Stage 1,1,Wx2,,ME04: Chaos Rising,2026-05-22,Normal,0.17
693457,Braixen,012/086,Common,Fire,100,Stage 1,1,Wx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.21
693459,Carnivine,004/086,Common,Grass,110,Basic,2,Rx2,,ME04: Chaos Rising,2026-05-22,Normal,0.04
693459,Carnivine,004/086,Common,Grass,110,Basic,2,Rx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.22
693460,Chesnaught,007/086,Rare,Grass,180,Stage 2,4,Rx2,,ME04: Chaos Rising,2026-05-22,Holofoil,0.16
693460,Chesnaught,007/086,Rare,Grass,180,Stage 2,4,Rx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.24
693461,Chespin - 005/086,005/086,Common,Grass,70,Basic,2,Rx2,,ME04: Chaos Rising,2026-05-22,Normal,0.06
693461,Chespin - 005/086,005/086,Common,Grass,70,Basic,2,Rx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.16
693462,Chespin - 087/086,087/086,Illustration Rare,Grass,70,Basic,2,Rx2,,ME04: Chaos Rising,2026-05-22,Holofoil,4.09
693463,Cinccino ex - 073/086,073/086,Double Rare,Colorless,240,Stage 1,1,Fx2,,ME04: Chaos Rising,2026-05-22,Holofoil,0.83
693464,Cinccino ex - 105/086,105/086,Ultra Rare,Colorless,240,Stage 1,1,Fx2,,ME04: Chaos Rising,2026-05-22,Holofoil,4.67
693465,Cinccino ex - 119/086,119/086,Special Illustration Rare,Colorless,240,Stage 1,1,Fx2,,ME04: Chaos Rising,2026-05-22,Holofoil,53.33
693466,Claydol - 047/086,047/086,Uncommon,Fighting,120,Stage 1,2,Gx2,,ME04: Chaos Rising,2026-05-22,Normal,0.03
693466,Claydol - 047/086,047/086,Uncommon,Fighting,120,Stage 1,2,Gx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.23
693467,Claydol - 092/086,092/086,Illustration Rare,Fighting,120,Stage 1,2,Gx2,,ME04: Chaos Rising,2026-05-22,Holofoil,2.15
693468,Cobalion ex - 064/086,064/086,Double Rare,Metal,210,Basic,2,Rx2,G-30,ME04: Chaos Rising,2026-05-22,Holofoil,0.63
693469,Cobalion ex - 103/086,103/086,Ultra Rare,Metal,210,Basic,2,Rx2,G-30,ME04: Chaos Rising,2026-05-22,Holofoil,1.68
693470,Crobat - 051/086,051/086,Rare,Darkness,130,Stage 2,1,Lx2,F-30,ME04: Chaos Rising,2026-05-22,Holofoil,0.13
693470,Crobat - 051/086,051/086,Rare,Darkness,130,Stage 2,1,Lx2,F-30,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.21
693471,Crobat - 093/086,093/086,Illustration Rare,Darkness,130,Stage 2,1,Lx2,F-30,ME04: Chaos Rising,2026-05-22,Holofoil,2.66
693472,Delibird,018/086,Uncommon,Water,90,Basic,1,Mx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.25
693472,Delibird,018/086,Uncommon,Water,90,Basic,1,Mx2,,ME04: Chaos Rising,2026-05-22,Normal,0.06
693473,Delphox,013/086,Rare,Fire,160,Stage 2,2,Wx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.24
693473,Delphox,013/086,Rare,Fire,160,Stage 2,2,Wx2,,ME04: Chaos Rising,2026-05-22,Holofoil,0.13
693474,Deoxys - 031/086,031/086,Uncommon,Psychic,110,Basic,1,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.25
693474,Deoxys - 031/086,031/086,Uncommon,Psychic,110,Basic,1,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Normal,0.07
693475,Deoxys - 032/086,032/086,Uncommon,Psychic,120,Basic,2,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Normal,0.06
693475,Deoxys - 032/086,032/086,Uncommon,Psychic,120,Basic,2,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.25
693476,Deoxys - 033/086,033/086,Uncommon,Psychic,130,Basic,3,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.28
693476,Deoxys - 033/086,033/086,Uncommon,Psychic,130,Basic,3,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Normal,0.05
693477,Deoxys - 034/086,034/086,Uncommon,Psychic,100,Basic,0,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Normal,0.04
693477,Deoxys - 034/086,034/086,Uncommon,Psychic,100,Basic,0,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.23
693478,Donphan,045/086,Common,Fighting,150,Stage 1,3,Gx2,,ME04: Chaos Rising,2026-05-22,Normal,0.07
693478,Donphan,045/086,Common,Fighting,150,Stage 1,3,Gx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.26
693481,Emolga,030/086,Common,Lightning,70,Basic,1,Fx2,,ME04: Chaos Rising,2026-05-22,Normal,0.1
693481,Emolga,030/086,Common,Lightning,70,Basic,1,Fx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.24
693483,Espurr,036/086,Common,Psychic,60,Basic,1,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.23
693483,Espurr,036/086,Common,Psychic,60,Basic,1,Dx2,F-30,ME04: Chaos Rising,2026-05-22,Normal,0.09
693484,Fennekin,011/086,Common,Fire,70,Basic,1,Wx2,,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.24
693484,Fennekin,011/086,Common,Fire,70,Basic,1,Wx2,,ME04: Chaos Rising,2026-05-22,Normal,0.15
693485,Ferroseed,062/086,Common,Metal,70,Basic,2,Rx2,G-30,ME04: Chaos Rising,2026-05-22,Normal,0.04
693485,Ferroseed,062/086,Common,Metal,70,Basic,2,Rx2,G-30,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.18
693486,Ferrothorn,063/086,Uncommon,Metal,130,Stage 1,3,Rx2,G-30,ME04: Chaos Rising,2026-05-22,Reverse Holofoil,0.25
693486,Ferrothorn,063/086,Uncommon,Metal,130,Stage 1,3,Rx2,G-30,ME04: Chaos Rising,2026-05-22,Normal,0.09
693487,Flaaffy,028/086,Common,Lightning,90,Stage 1,2,Fx2,,ME04: Chaos Rising,2026-05-22,Normal,0.06
